pixel1,pixel2,pixel3,pixel4,pixel5
3343,3983,5391,4367,4623,5647,6031,6415,7183,18447,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,3087,2831,2575,3087,3343,3343,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,18447,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,3087,2831,2575,3087,3343,3343,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,18447,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,3087,2831,2575,3087,3343,3343,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3343,3983,5391,4367,4623,5647,6159,6415,7439,18447,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,3087,2703,2511,3087,3343,3087,5647,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3471,3983,5391,4367,4623,5647,6159,6415,7567,18447,65535,65535,65535,65535,65535,65535,65535,65535,2959,2575,3087,2575,2447,2959,3087,3087,5391,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3471,3983,5391,4367,4623,5903,6159,6415,7567,18447,65535,65535,65535,65535,65535,65535,65535,65535,2831,2575,3087,2575,2319,2831,3087,3087,5391,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3471,3983,5391,4367,4623,5903,6159,6415,7695,18447,65535,65535,65535,65535,65535,65535,65535,65535,2831,2575,2959,2575,2319,2831,3087,2959,5135,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
3471,3983,5391,4367,4623,5903,6159,6415,7695,18447,65535,65535,65535,65535,65535,65535,65535,65535,2831,2447,2831,2511,2319,2703,2959,2831,5135,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
