pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
514,463,512,527,463,527,719,704,1156
591,527,576,624,527,628,783,783,1295
655,589,640,655,591,655,896,847,1359
719,631,655,719,645,719,911,911,1423
752,653,715,757,655,781,975,973,1551
773,655,719,781,714,783,1035,975,1551
779,704,779,783,719,847,1039,1039,1551
783,704,783,783,772,847,1039,1039,1679
783,715,783,783,783,896,1039,1039,1743
783,715,783,783,783,911,1039,1039,1807
779,719,783,845,783,911,1157,1103,1807
773,717,783,847,783,911,1163,1163,1807
768,719,783,847,783,911,1167,1167,1807
757,719,783,847,843,911,1167,1167,1807
719,719,783,847,847,971,1167,1167,1807
719,719,783,847,847,975,1167,1167,1807
719,719,845,847,847,975,1167,1167,1807
719,719,847,847,847,975,1167,1167,1807
713,719,847,847,847,975,1167,1167,1807
708,719,847,847,896,975,1167,1167,1807
704,719,847,896,896,975,1167,1231,1935
655,719,847,896,901,975,1167,1231,1935
655,719,847,896,900,1028,1231,1231,1935
655,719,847,896,907,1029,1231,1231,1935
655,719,847,900,911,1031,1231,1231,1935
655,719,896,901,911,1039,1231,1231,1935
655,719,896,901,911,1035,1231,1291,1935
653,719,896,906,911,1039,1231,1291,1935
651,719,900,909,911,1039,1231,1295,1935
647,719,896,911,911,1039,1285,1295,1935
645,719,911,911,911,1039,1291,1295,1999
645,719,907,911,911,1039,1295,1295,1999
640,719,911,911,911,1039,1295,1295,2063
645,757,911,911,911,1039,1295,1295,2063
645,756,911,911,911,1039,1295,1295,2063
640,768,911,911,911,1039,1295,1295,2063
640,757,911,911,971,1039,1295,1295,2063
628,768,911,911,975,1039,1295,1295,2063
644,772,911,911,973,1039,1295,1295,2063
629,773,911,911,975,1039,1295,1295,2063
641,779,911,911,975,1039,1295,1295,2063
640,779,911,911,975,1039,1295,1295,2063
640,783,911,911,975,1039,1295,1295,2063
645,783,971,911,975,1039,1295,1295,2063
645,783,973,971,975,1039,1295,1295,2063
644,783,975,975,975,1039,1295,1295,2063
644,783,975,975,975,1103,1295,1359,2063
640,783,975,975,975,1103,1295,1359,2063
644,783,975,975,975,1103,1295,1359,2063
644,783,975,975,1028,1156,1359,1359,2063
644,783,1035,975,1029,1157,1359,1359,2063
640,783,975,975,1029,1163,1359,1423,2063
651,783,975,975,1035,1163,1359,1423,2063
645,783,975,975,1035,1163,1359,1359,2063
640,783,975,973,975,1039,1295,1295,2063
713,843,975,975,975,1039,1295,1295,2063
847,911,1039,1039,1029,1103,1423,1359,2255
1035,1029,1167,1167,1039,1167,1551,1423,2447
1167,1039,1295,1285,1165,1295,1551,1551,2575
1231,1167,1295,1295,1167,1295,1679,1551,2575
1295,1167,1423,1295,1231,1359,1743,1551,2703
1295,1167,1423,1359,1285,1423,1807,1679,2831
1295,1231,1423,1423,1295,1423,1807,1679,2831
1295,1231,1423,1423,1295,1423,1807,1679,2831
1295,1231,1423,1423,1295,1423,1807,1679,2831
1295,1231,1423,1423,1295,1423,1807,1743,2831
1231,1167,1423,1423,1295,1423,1807,1743,2831
1231,1167,1423,1423,1295,1487,1807,1743,2831
1167,1167,1423,1423,1295,1487,1807,1743,2831
1167,1167,1423,1423,1295,1487,1807,1807,2831
1167,1167,1423,1359,1295,1487,1807,1807,2959
1167,1167,1423,1423,1295,1487,1807,1807,2959
1163,1167,1423,1423,1295,1487,1807,1807,2959
1156,1167,1423,1423,1295,1551,1807,1807,2959
1103,1167,1423,1423,1295,1551,1807,1807,2959
1039,1167,1423,1423,1295,1551,1807,1807,2959
1039,1167,1423,1423,1295,1551,1807,1807,2959
1039,1167,1423,1423,1295,1551,1807,1807,2959
1039,1167,1423,1423,1359,1551,1871,1807,2959
1039,1167,1423,1423,1295,1551,1871,1807,2959
1039,1167,1423,1423,1359,1551,1935,1807,2959
1039,1167,1423,1423,1359,1551,1871,1807,2959
1039,1167,1423,1423,1359,1551,1871,1807,2959
1039,1167,1423,1423,1359,1551,1871,1807,2959
1035,1167,1423,1423,1359,1551,1807,1807,2959
975,1167,1423,1359,1359,1551,1807,1807,2959
975,1167,1423,1359,1359,1551,1807,1807,2959
975,1167,1423,1359,1295,1551,1807,1807,2959
975,1167,1423,1359,1295,1551,1807,1807,2959
