pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
335,463,783,783,911,1167,645,768,911
335,463,783,783,911,1167,647,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,647,779,911
335,463,783,783,911,1167,647,778,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,783,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,644,779,911
335,463,783,783,911,1167,645,773,911
335,463,783,783,911,1167,647,773,911
335,463,783,783,911,1167,640,773,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,773,911
335,463,783,783,911,1167,645,781,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,645,773,911
335,463,783,783,911,1167,655,773,911
335,463,783,783,911,1163,647,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,644,779,911
335,463,783,783,911,1167,645,779,911
335,463,783,783,911,1167,651,773,911
335,463,783,783,911,1167,645,772,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,651,773,911
335,463,783,783,911,1167,645,778,911
335,463,783,783,911,1167,644,773,911
335,463,783,783,911,1165,645,773,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,647,773,911
335,463,783,783,911,1167,651,779,911
335,463,783,783,911,1167,647,783,911
335,463,783,783,911,1167,651,783,911
335,463,783,845,911,1167,651,783,911
335,463,783,845,911,1167,651,781,911
335,463,783,845,911,1167,651,779,911
335,463,783,847,911,1167,651,783,911
335,463,783,845,911,1167,655,783,911
335,463,783,845,911,1167,651,783,911
335,463,783,847,911,1167,653,781,911
335,463,783,845,911,1167,653,779,911
335,463,783,845,911,1167,653,783,911
335,463,783,847,911,1167,653,781,911
335,463,783,847,911,1167,651,783,911
335,463,783,847,911,1167,651,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,651,779,911
335,463,783,847,911,1167,655,783,911
335,463,783,845,911,1167,651,783,911
335,463,783,847,911,1167,655,779,911
335,463,783,847,911,1167,651,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,651,783,911
335,463,783,845,911,1167,653,781,911
335,463,783,847,911,1167,653,783,911
335,463,783,845,911,1167,651,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,783,911,1167,655,783,911
335,463,783,845,911,1167,655,783,911
335,463,783,845,911,1167,651,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,651,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,779,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,783,911,1167,653,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
333,463,783,847,911,1167,653,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,845,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,969,1167,655,783,911
335,463,783,847,970,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,970,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,911
335,463,783,847,973,1167,655,783,971
335,463,783,847,973,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,911,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,911
335,463,783,847,911,1167,655,783,971
335,463,783,847,970,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,969
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,969
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,969
335,463,783,847,911,1167,655,783,971
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,969
335,512,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,971
335,463,783,847,911,1167,655,783,911
335,463,783,847,971,1167,655,783,973
335,463,783,847,971,1167,655,783,971
335,463,783,847,971,1167,655,783,973
591,640,783,847,975,1167,655,783,973
335,463,783,847,971,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,971,1167,655,783,973
335,463,783,847,975,1167,655,783,975
335,463,783,847,971,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,463,783,847,911,1167,655,783,973
335,463,783,847,975,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,975,1167,655,783,971
335,463,783,847,975,1167,655,783,975
335,463,783,885,975,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,488,783,847,975,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,973
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,973
335,463,783,847,973,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,971,1167,655,783,975
335,463,783,847,971,1167,655,783,973
335,463,783,847,971,1167,655,783,973
335,463,783,847,911,1167,655,783,973
335,463,783,847,911,1167,655,783,971
335,463,783,847,911,1167,655,783,911
335,463,783,847,911,1167,655,783,971
335,463,783,847,971,1167,655,783,971
335,463,783,847,911,1167,655,783,971
335,463,783,847,969,1167,655,783,973
335,463,783,847,911,1167,655,783,973
335,463,783,847,971,1167,655,783,973
335,463,783,847,971,1167,655,783,970
335,463,783,847,973,1167,655,783,973
335,463,783,847,971,1167,655,783,975
335,463,783,847,971,1167,655,783,973
335,463,783,847,975,1167,655,783,975
335,463,783,847,971,1167,655,783,975
335,463,783,847,970,1167,655,783,975
335,463,783,847,971,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,463,783,847,973,1167,655,783,975
335,463,783,847,975,1167,655,783,975
335,463,783,847,975,1167,655,783,975
