pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
514,352,397,527,335,361,629,432,369
521,335,395,527,352,368,633,432,384
515,335,395,527,335,368,631,432,384
523,335,397,527,335,361,625,432,384
517,335,399,527,352,368,635,433,384
515,335,395,527,352,368,631,433,384
519,352,395,527,352,368,629,432,377
512,352,399,527,352,368,640,433,384
521,352,397,527,352,368,640,433,384
527,335,395,527,352,369,628,433,384
519,335,399,527,352,368,640,432,384
523,352,399,527,352,368,635,433,384
517,352,399,527,335,360,624,436,384
517,335,399,527,352,368,631,432,384
515,335,399,527,335,368,634,433,384
517,352,395,527,335,368,629,432,384
517,335,399,527,352,368,631,433,384
517,352,397,527,352,368,631,432,384
517,335,397,527,335,368,631,433,384
523,352,397,527,352,368,634,432,384
517,335,399,527,352,368,629,436,384
523,352,397,527,352,368,629,432,384
517,352,399,527,352,360,628,432,384
517,335,397,527,352,368,631,433,384
523,335,399,527,352,368,633,432,384
517,335,397,527,335,368,628,436,377
517,335,397,527,335,368,633,433,384
513,352,395,527,352,368,625,433,384
517,335,395,527,335,368,624,433,377
521,335,399,527,352,368,634,433,384
513,335,395,527,335,368,628,432,384
512,335,393,527,335,360,615,424,371
513,335,395,527,335,361,615,424,373
512,335,391,527,335,361,591,399,371
497,335,389,527,335,360,591,399,369
512,335,391,523,335,354,591,399,368
512,335,388,522,335,352,591,399,368
496,335,384,521,335,352,591,399,360
497,335,385,517,335,352,591,399,368
496,335,385,512,335,352,591,399,362
496,335,384,514,335,352,587,399,360
496,335,384,512,335,352,586,399,360
496,335,384,512,335,335,581,399,353
489,335,384,512,335,335,580,399,355
496,335,385,512,335,335,580,399,353
489,335,384,512,335,335,581,397,353
496,335,384,512,335,335,581,395,356
489,335,384,512,335,335,581,399,352
488,335,384,512,335,335,577,399,353
496,335,384,497,335,335,581,397,352
489,335,376,512,335,335,580,395,352
489,335,373,512,335,335,576,397,352
488,335,384,512,335,335,576,395,352
488,335,384,512,335,335,577,395,352
488,335,384,512,335,335,527,399,352
463,335,377,512,335,335,527,395,352
488,335,376,512,335,335,527,385,335
463,334,373,497,335,335,527,393,352
488,335,384,496,335,335,527,389,352
463,335,373,499,335,335,527,395,352
463,335,373,497,335,335,527,388,335
463,335,373,496,335,335,527,389,335
463,335,373,496,335,335,527,385,335
488,335,373,496,335,335,527,389,335
463,335,371,496,335,335,527,385,335
463,335,373,496,335,335,527,384,335
463,335,371,496,335,335,527,384,335
463,335,372,496,335,335,527,385,335
463,335,371,496,335,335,527,385,335
463,335,369,496,335,335,527,384,335
463,335,372,489,335,335,527,384,335
463,335,369,488,335,335,527,384,335
463,335,368,488,335,335,527,384,335
463,335,368,463,335,335,527,373,335
463,335,368,463,335,335,527,376,335
463,335,368,463,335,335,527,376,335
463,335,368,463,335,335,527,368,335
463,335,360,463,335,335,527,371,335
459,335,360,463,335,335,527,372,335
463,335,361,463,335,335,527,369,335
461,335,360,463,335,335,527,369,335
461,335,360,463,335,335,525,368,335
459,335,360,463,335,335,527,369,335
459,335,360,463,335,335,527,369,335
457,335,360,463,335,335,523,368,335
459,335,360,463,335,335,527,368,335
463,335,360,463,335,335,527,370,335
459,335,360,463,335,335,527,372,335
459,335,353,463,335,335,527,373,335
463,335,361,463,335,335,527,369,335
459,335,361,463,335,335,527,373,335
463,335,360,463,335,335,527,377,335
463,335,361,463,335,335,527,372,333
461,335,361,463,335,335,527,376,335
463,335,360,463,335,335,527,384,335
463,335,360,463,335,335,527,373,335
463,335,362,463,335,335,527,384,335
463,335,361,463,335,335,527,373,335
463,335,368,463,335,335,527,373,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,377,335
463,335,361,463,335,335,527,384,335
463,335,368,463,335,335,527,377,335
463,335,368,463,335,335,527,377,335
459,335,368,463,335,335,527,384,335
463,335,360,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,361,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
463,335,368,463,335,335,527,377,335
459,335,361,463,335,335,527,384,335
463,335,368,463,335,335,527,384,335
461,335,361,463,335,335,527,384,335
463,335,360,463,335,335,527,384,335
458,335,368,463,335,335,527,384,335
459,335,360,463,335,335,527,384,335
461,335,368,488,335,335,527,384,335
463,335,368,463,335,333,527,384,335
463,335,368,488,335,335,527,386,335
463,335,362,463,335,335,527,386,335
463,335,368,488,335,333,527,388,335
463,335,368,488,335,335,527,386,335
463,335,368,489,335,335,527,388,335
463,335,368,488,335,335,527,389,335
463,335,368,489,335,335,527,389,352
463,335,368,496,335,335,527,390,352
463,335,368,496,335,335,527,393,335
463,335,368,496,335,335,527,393,352
463,335,369,496,335,335,527,393,352
463,335,368,496,335,335,527,393,352
463,335,369,488,335,335,527,395,352
463,335,368,496,335,335,527,395,352
463,335,369,496,335,335,527,394,352
463,335,369,496,335,335,527,390,352
463,335,369,497,335,335,527,393,352
463,335,369,497,335,335,527,397,352
463,335,369,496,335,335,527,397,352
488,335,371,496,335,335,527,395,352
463,335,369,512,335,335,527,397,352
463,335,369,496,335,335,527,397,352
463,335,372,499,335,335,527,395,352
463,335,370,496,335,335,527,399,352
463,335,368,512,335,335,527,397,352
463,335,368,512,335,335,527,393,353
463,335,371,512,335,335,527,399,353
463,335,368,497,335,335,527,395,352
463,335,369,512,335,335,527,399,353
463,335,369,512,335,335,527,399,352
463,335,368,512,335,335,527,399,353
463,335,370,497,335,335,527,399,353
463,335,371,512,335,335,580,399,353
463,335,369,497,335,335,527,395,352
463,335,368,497,335,335,527,399,353
463,335,368,496,335,335,527,399,353
463,335,369,497,335,335,527,397,353
463,335,369,497,335,335,527,399,353
463,335,368,513,335,335,527,397,356
463,335,368,512,335,335,527,399,360
463,335,373,512,335,335,527,399,356
463,335,369,512,335,335,527,399,354
463,335,369,512,335,335,577,399,360
463,335,368,512,335,335,576,399,360
463,335,373,512,335,335,580,399,360
463,335,373,512,335,335,527,399,360
463,335,373,512,335,352,585,399,368
463,335,377,512,335,352,581,399,360
488,335,372,512,335,352,581,399,368
488,335,384,512,335,352,587,399,360
463,335,372,512,335,352,587,399,368
463,335,373,512,335,352,586,399,368
489,335,373,513,335,352,587,399,361
488,335,377,512,335,352,587,399,368
463,335,371,512,335,352,591,399,368
463,335,377,513,335,352,587,399,360
488,335,377,512,335,352,591,399,368
463,335,384,512,335,352,587,399,368
488,335,384,515,335,353,587,399,368
488,335,377,516,335,352,591,399,368
488,335,376,512,335,352,591,399,368
488,335,377,515,335,352,587,399,368
488,335,373,512,335,352,591,399,368
488,335,384,517,335,352,591,399,368
489,335,377,521,335,353,591,399,368
488,335,384,516,335,356,591,399,368
489,335,384,517,335,356,591,399,368
488,335,384,512,335,356,591,399,369
489,335,384,517,335,353,591,399,368
488,335,377,517,335,353,591,399,368
489,335,373,517,335,352,591,399,369
496,335,384,517,335,352,591,399,368
488,335,384,521,335,354,591,424,368
489,335,384,519,335,360,591,425,369
489,335,384,517,335,353,591,399,368
488,335,384,517,335,356,591,399,368
488,335,384,513,335,352,591,399,368
488,335,384,517,335,353,589,399,368
463,335,384,519,335,353,591,424,368
488,335,384,512,335,353,591,399,369
488,335,377,517,335,353,591,399,368
489,335,384,517,335,353,591,399,368
463,335,384,517,335,354,591,399,370
463,335,384,521,335,360,591,399,369
488,335,384,517,335,360,591,432,372
463,335,384,523,335,360,591,432,373
488,335,384,519,335,360,591,432,372
496,335,384,525,335,356,591,432,373
496,335,384,523,335,360,591,432,373
497,335,384,523,335,360,591,432,369
488,335,385,523,335,360,591,424,384
496,335,384,523,335,361,591,432,377
