pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
1039,1291,6415,1423,1423,6415,1935,1807,6671
911,1039,5903,1167,1039,5903,1487,1423,6159
783,911,5647,1031,975,5647,1295,1167,5647
779,885,5391,975,911,5391,1231,1156,5647
719,783,5135,911,900,5135,1167,1039,5391
717,783,5135,911,896,5135,1167,1039,5135
708,783,5007,911,900,5007,1167,1039,5135
704,783,4879,911,907,5007,1167,1039,5135
655,783,4879,911,911,4879,1167,1103,5135
655,783,4879,975,911,4879,1167,1165,5135
655,783,4879,975,911,4879,1231,1167,5135
655,783,4879,975,911,4879,1231,1167,5135
655,783,4879,975,975,4879,1291,1167,5135
655,783,4879,975,975,4879,1295,1167,5135
655,783,4879,1029,975,4879,1295,1231,5135
655,783,4879,1039,975,4879,1295,1285,5135
655,783,4879,1039,1029,4879,1295,1295,5135
655,783,4879,1039,1039,4879,1295,1295,5135
655,783,4879,1039,1039,4879,1295,1295,5135
655,783,4879,1039,1039,4879,1295,1295,5135
655,783,4879,1039,1039,5007,1359,1295,5135
655,783,4879,1039,1039,5007,1359,1295,5135
655,783,4879,1039,1039,5007,1423,1295,5135
655,783,4879,1039,1039,5007,1423,1295,5135
655,783,4879,1039,1039,5007,1423,1295,5135
693,843,4879,1039,1039,5007,1423,1295,5391
655,843,4879,1039,1039,5007,1423,1295,5391
655,843,4879,1039,1039,5007,1423,1295,5391
704,843,4879,1039,1039,5007,1423,1359,5391
704,845,4879,1103,1039,5007,1423,1359,5391
704,845,4879,1103,1039,5007,1423,1359,5391
705,847,4879,1103,1039,5007,1423,1359,5391
704,847,4879,1157,1039,5007,1423,1423,5391
704,847,4879,1163,1039,5007,1423,1359,5391
704,847,4879,1165,1039,5007,1423,1423,5391
708,847,4879,1163,1039,5007,1423,1423,5391
708,847,4879,1163,1039,5007,1423,1423,5391
704,847,4879,1167,1039,5007,1487,1423,5391
709,847,4879,1167,1039,5007,1487,1423,5391
708,847,4879,1167,1039,5007,1487,1423,5391
713,847,4879,1167,1039,5007,1487,1423,5391
713,847,4879,1167,1039,5135,1487,1423,5391
708,847,4879,1167,1039,5007,1487,1423,5391
717,847,4879,1167,1039,5007,1487,1423,5391
713,847,4879,1167,1103,5007,1487,1423,5391
715,847,4879,1167,1039,5007,1549,1423,5391
715,847,4879,1167,1103,5135,1487,1423,5391
715,847,4879,1167,1103,5135,1487,1423,5391
715,847,4879,1167,1152,5135,1547,1423,5391
719,847,4879,1167,1163,5135,1547,1423,5391
713,847,4879,1167,1103,5135,1551,1423,5391
717,847,4879,1167,1152,5007,1551,1423,5391
717,847,4879,1167,1156,5135,1551,1423,5391
719,896,4879,1167,1103,5135,1551,1423,5391
715,885,4879,1167,1157,5135,1551,1423,5391
719,885,4879,1167,1103,5135,1551,1423,5391
719,885,4879,1167,1103,5135,1551,1423,5391
715,847,4879,1167,1156,5135,1551,1423,5391
719,896,4879,1167,1156,5135,1551,1423,5391
715,884,4879,1167,1156,5135,1551,1423,5391
719,896,4879,1167,1156,5135,1551,1423,5391
719,885,4879,1167,1156,5135,1551,1423,5391
719,896,4879,1167,1157,5135,1551,1423,5391
719,896,4879,1167,1163,5135,1551,1423,5391
719,900,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,900,4879,1167,1157,5135,1551,1423,5391
719,900,4879,1167,1163,5135,1551,1423,5391
719,900,4879,1167,1163,5135,1551,1423,5391
719,896,4879,1167,1165,5135,1551,1423,5391
719,907,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,903,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,911,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1165,5135,1551,1423,5391
719,903,4879,1167,1163,5135,1551,1423,5391
719,907,4879,1167,1167,5135,1551,1423,5391
719,907,4879,1167,1167,5135,1551,1423,5391
719,907,4879,1167,1163,5135,1551,1423,5391
719,907,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,909,4879,1167,1165,5135,1551,1423,5391
719,900,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1165,5135,1551,1423,5391
719,907,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1163,5135,1551,1423,5391
719,907,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1165,5135,1551,1423,5391
719,907,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1167,5135,1551,1423,5391
719,901,4879,1167,1163,5135,1551,1423,5391
719,901,4879,1167,1163,5135,1551,1423,5391
719,896,4879,1167,1103,5135,1551,1423,5391
719,896,4879,1167,1163,5135,1551,1423,5391
719,885,4879,1167,1103,5135,1551,1423,5391
719,896,4879,1167,1152,5135,1551,1423,5391
719,896,5007,1167,1157,5135,1551,1423,5391
719,896,4879,1167,1157,5135,1551,1423,5391
719,901,4879,1167,1157,5135,1551,1423,5391
719,901,5007,1167,1157,5135,1551,1423,5519
719,901,5007,1167,1167,5135,1551,1423,5519
719,911,5007,1167,1167,5135,1551,1487,5519
752,907,5007,1167,1167,5135,1551,1487,5519
719,911,5007,1167,1167,5135,1551,1487,5647
719,911,5007,1231,1167,5135,1551,1487,5647
756,911,5007,1231,1167,5135,1551,1547,5647
757,911,5007,1231,1167,5135,1551,1551,5647
