pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
655,629,655,655,527,497,779,645,591,975,1231,2063,384,779,1551,527,847,1551,624,624,4367,624,624,4367,335,335,4367,624,624,624,624,624,624,624,624,624,335,335,335,335,335,335,352,335,496
655,591,655,655,527,512,768,640,591,655,847,1423,335,527,1156,395,581,1167,624,624,4111,335,335,4111,335,335,4367,624,624,624,624,624,624,624,624,624,352,335,335,335,335,335,394,356,591
645,591,704,655,527,527,775,651,640,525,655,1167,624,399,911,335,459,973,624,624,4111,335,335,4111,397,391,4367,624,624,624,624,624,624,624,624,624,393,368,371,384,335,368,448,399,655
640,586,713,655,527,527,783,655,655,448,527,975,624,353,779,335,385,783,335,335,4367,384,370,4367,463,459,4495,624,624,624,624,624,624,624,624,624,432,399,399,424,389,399,496,463,783
635,586,719,655,527,580,783,704,715,399,513,896,624,335,704,335,352,719,335,335,4367,425,399,4367,523,517,4623,624,624,624,624,624,624,624,624,624,463,448,452,458,399,452,527,512,847
635,585,719,655,527,591,783,715,757,368,459,783,624,335,624,624,335,655,335,335,4367,463,459,4495,587,576,4623,624,624,624,624,624,624,624,624,624,497,463,488,496,461,497,580,527,911
629,587,773,655,576,629,847,719,783,335,432,719,624,335,576,624,335,591,335,368,4623,512,499,4623,641,629,4879,624,624,624,624,624,624,624,624,624,527,512,517,519,497,527,624,591,975
629,587,783,704,591,655,847,757,783,335,399,655,624,624,527,624,335,527,335,385,4623,527,527,4623,655,655,4879,624,624,624,624,624,624,624,624,624,527,527,527,527,523,527,647,640,1039
629,587,783,708,591,655,896,775,847,335,393,653,624,335,512,624,335,527,353,399,4623,587,581,4623,719,719,5007,624,624,624,624,624,624,624,624,624,587,527,527,527,527,591,655,655,1039
629,589,783,709,591,708,903,783,900,335,384,628,624,335,496,624,335,517,373,422,4623,625,613,4879,779,768,5135,624,624,624,624,624,624,624,624,624,591,580,591,591,580,634,709,708,1167
629,587,783,715,624,719,911,783,911,335,368,591,624,624,640,624,335,496,385,436,4879,655,647,4879,783,783,5135,624,624,624,624,624,624,624,624,624,640,591,629,625,591,655,719,719,1167
629,589,847,719,624,719,911,783,911,335,360,580,624,624,624,624,335,463,399,459,4879,655,655,5007,847,783,5135,624,624,624,624,624,624,624,624,624,653,625,651,647,625,655,768,773,1284
634,591,847,719,628,768,911,845,975,335,352,527,624,624,624,624,335,459,399,463,5007,713,704,5135,896,847,5391,624,624,624,624,624,624,624,624,624,655,640,655,655,645,715,783,783,1295
629,591,847,719,640,783,911,847,975,335,335,527,624,624,624,624,624,624,432,488,5007,719,717,5135,911,901,5391,624,624,624,624,624,624,624,624,624,655,655,704,655,655,719,783,783,1295
