pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
335,453,708,719,847,1035,527,655,783
335,456,708,719,847,1035,527,655,783
335,448,709,719,847,1039,527,655,783
335,457,712,719,847,1039,527,655,783
333,453,708,719,847,1039,527,704,783
335,453,712,719,847,1039,527,704,783
613,448,715,719,847,1039,527,704,783
335,456,713,719,847,1039,527,704,783
335,452,715,719,847,1039,527,704,783
335,457,713,719,847,1039,527,704,783
335,457,715,719,847,1039,527,704,783
591,624,714,719,847,1039,527,704,783
335,458,715,719,847,1039,527,704,783
333,457,715,719,843,1039,527,704,783
591,457,715,719,847,1039,527,704,783
335,456,715,719,847,1039,527,704,783
335,453,713,719,847,1039,527,655,783
335,456,708,719,847,1039,527,704,783
335,453,713,719,847,1039,527,655,783
335,457,713,719,847,1039,527,704,783
335,457,714,719,847,1039,527,704,783
591,624,713,719,847,1039,527,704,783
335,452,714,719,847,1039,527,655,783
335,452,713,719,847,1039,527,704,783
335,453,709,719,847,1039,527,704,783
591,624,713,719,847,1039,527,704,783
333,452,713,719,847,1039,527,704,783
335,452,708,719,847,1039,527,704,783
335,457,715,719,847,1039,527,704,783
335,452,708,719,847,1039,527,704,783
335,457,715,719,847,1035,527,704,783
335,457,715,719,847,1039,527,704,783
335,457,717,719,847,1039,527,704,783
335,457,717,719,847,1039,527,704,783
335,453,719,719,847,1039,527,704,783
335,457,717,719,847,1039,527,704,783
591,624,717,719,847,1039,527,704,783
335,456,717,719,847,1039,527,655,783
335,453,704,715,783,975,527,655,779
335,440,655,655,781,911,527,653,719
335,433,645,655,768,907,527,640,719
335,436,645,655,756,907,523,645,719
335,437,647,651,772,911,527,647,719
335,440,655,655,773,911,527,655,756
335,432,655,655,783,911,527,655,768
335,448,655,655,783,911,527,655,772
591,591,655,655,783,971,527,655,772
335,448,655,655,783,975,527,655,779
335,448,655,704,783,975,527,655,783
335,441,655,704,783,975,527,655,783
335,448,655,708,783,975,527,655,783
335,452,704,708,783,975,527,655,783
335,449,655,712,783,975,527,655,783
335,449,704,715,783,975,527,655,783
335,452,708,717,783,1029,527,655,783
335,452,704,717,783,975,527,655,783
335,448,704,719,783,1031,527,655,783
