pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
1359,1167,1231,1039,975,1039,1295,1167,2063
1359,1167,1231,1039,975,1039,1295,1167,2191
1359,1231,1231,1103,975,1161,1295,1231,2191
1359,1231,1291,1165,1035,1167,1295,1231,2255
1423,1231,1295,1167,1039,1167,1359,1285,2319
1423,1285,1295,1167,1039,1167,1359,1295,2319
1423,1295,1295,1167,1039,1167,1423,1295,2319
1423,1295,1295,1167,1039,1231,1423,1295,2319
1423,1295,1295,1167,1039,1231,1423,1295,2447
1423,1295,1359,1231,1039,1295,1487,1295,2447
1423,1295,1359,1291,1039,1295,1487,1359,2511
1423,1295,1423,1295,1039,1295,1551,1359,2575
1487,1295,1423,1295,1157,1295,1551,1423,2575
1551,1359,1423,1295,1167,1295,1551,1423,2575
1551,1359,1423,1295,1167,1295,1551,1423,2575
1551,1423,1423,1295,1167,1295,1551,1423,2575
1551,1423,1487,1295,1167,1359,1551,1423,2575
1551,1423,1551,1295,1167,1359,1551,1423,2575
1551,1423,1551,1295,1167,1423,1551,1423,2575
1551,1423,1551,1359,1167,1423,1551,1423,2575
1551,1423,1551,1359,1167,1423,1551,1423,2703
1551,1423,1551,1359,1167,1423,1551,1423,2703
1551,1423,1551,1423,1231,1423,1679,1487,2703
1551,1423,1551,1423,1231,1423,1679,1487,2767
1551,1423,1551,1423,1231,1423,1679,1487,2831
1551,1423,1551,1423,1231,1423,1679,1487,2831
1551,1487,1551,1423,1231,1423,1679,1551,2831
1551,1423,1551,1423,1285,1423,1679,1551,2831
1551,1487,1551,1423,1231,1423,1679,1551,2831
1551,1487,1551,1423,1231,1423,1679,1551,2831
1551,1487,1551,1423,1285,1487,1679,1551,2831
1551,1487,1551,1423,1291,1487,1743,1551,2831
1551,1551,1551,1423,1291,1487,1743,1551,2831
1551,1487,1551,1423,1293,1487,1743,1551,2831
1551,1551,1551,1423,1295,1487,1743,1551,2831
1551,1551,1679,1423,1295,1551,1743,1551,2831
1551,1551,1679,1423,1295,1551,1743,1551,2831
1679,1551,1679,1423,1295,1551,1743,1551,2831
1551,1551,1679,1423,1295,1551,1807,1551,2831
1679,1551,1679,1487,1295,1551,1807,1551,2831
1679,1551,1679,1423,1295,1551,1807,1551,2831
1679,1551,1679,1487,1295,1551,1807,1551,2831
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1487,1295,1551,1807,1551,2959
1679,1551,1679,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1743,1551,1295,1551,1807,1551,2959
1679,1551,1807,1551,1295,1551,1807,1551,2959
1679,1551,1807,1551,1295,1551,1807,1551,3023
1679,1551,1807,1551,1295,1551,1807,1551,3023
1679,1551,1807,1551,1295,1551,1807,1551,3023
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1679,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1551,3087
1743,1551,1807,1551,1295,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1551,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1743,1551,1807,1551,1359,1551,1807,1679,3087
1807,1551,1807,1551,1359,1679,1807,1679,3087
1807,1551,1807,1551,1359,1679,1935,1679,3087
1807,1679,1807,1551,1359,1679,1871,1679,3087
1807,1679,1807,1551,1359,1679,1871,1679,3087
1807,1679,1807,1551,1359,1679,1871,1679,3087
