pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
591,591,591,6671,5903,6159,591,591,591
591,591,591,8207,10767,9743,591,591,591
591,591,591,16911,17935,17935,591,591,591
591,591,591,15887,15887,15375,591,591,591
591,591,591,9743,9743,9743,591,591,591
591,591,591,14863,10255,10767,591,591,591
591,591,591,10767,10767,11023,591,591,591
591,591,591,13583,10767,9999,591,591,591
591,591,591,13327,13071,13327,591,591,591
591,591,591,14351,11791,13839,591,591,591
591,591,591,9999,10255,9743,591,591,591
591,591,591,11279,9743,9743,591,591,591
591,591,591,8079,8207,8207,591,591,591
591,591,591,14607,14607,14351,591,591,591
591,591,591,11791,10255,7695,591,591,591
591,591,591,13327,12303,10255,591,591,591
591,591,591,10255,10767,10767,591,591,591
591,591,591,15375,10255,10255,591,591,591
591,591,591,12815,11791,12815,591,591,591
591,591,591,11279,10255,11279,591,591,591
591,591,591,10767,8719,10255,591,591,591
591,591,591,15375,13839,14351,591,591,591
591,591,591,11791,11279,12303,591,591,591
591,591,591,12815,11791,4879,591,591,591
591,591,591,17423,17423,16911,591,591,591
591,591,591,18447,17423,15887,591,591,591
591,591,591,17935,15375,11791,591,591,591
591,591,591,14351,13839,13839,591,591,591
591,591,591,15375,13071,13839,591,591,591
591,591,591,16911,16911,16911,591,591,591
591,591,591,18959,18447,17423,591,591,591
591,591,591,18959,18959,18447,591,591,591
591,591,591,16911,16399,15887,591,591,591
591,591,591,17423,17423,16911,591,591,591
591,591,591,15887,15887,13327,591,591,591
591,591,591,16911,16399,15887,591,591,591
591,591,591,16399,15887,15887,591,591,591
591,591,591,17935,17423,16399,591,591,591
591,591,591,17935,17423,16911,591,591,591
591,591,591,16911,17423,17423,591,591,591
591,591,591,18447,17935,17935,591,591,591
591,591,591,17935,17423,14351,591,591,591
591,591,591,17423,15375,15375,591,591,591
591,591,591,15887,15375,15375,591,591,591
591,591,591,15375,15375,15887,591,591,591
591,591,591,16399,16399,16399,591,591,591
591,591,591,16399,15887,15887,591,591,591
591,591,591,16399,16399,16399,591,591,591
591,591,591,16399,16399,16399,591,591,591
591,591,591,16399,16399,16399,591,591,591
591,591,591,16399,15887,15887,591,591,591
591,591,591,16399,15887,15887,591,591,591
591,591,591,16399,16399,16399,591,591,591
591,591,591,15887,16399,15887,591,591,591
591,591,591,16399,15887,16399,591,591,591
591,591,591,17423,17423,17423,591,591,591
591,591,591,16911,16399,15887,591,591,591
591,591,591,15887,16911,14863,591,591,591
591,591,591,15375,15887,15887,591,591,591
591,591,591,14863,14607,14351,591,591,591
591,591,591,16911,12303,12303,591,591,591
591,591,591,14863,14351,13583,591,591,591
591,591,591,16399,17423,17423,591,591,591
591,591,591,15887,15375,15887,591,591,591
591,591,591,17423,17423,15887,591,591,591
591,591,591,17423,16399,14863,591,591,591
591,591,591,15887,15887,15887,591,591,591
591,591,591,18959,16911,16911,591,591,591
591,591,591,18959,16911,16911,591,591,591
591,591,591,18959,17935,17935,591,591,591
591,591,591,18447,17423,16911,591,591,591
591,591,591,17423,13327,14351,591,591,591
591,591,591,15375,14863,16911,591,591,591
591,591,591,17935,15375,15887,591,591,591
591,591,591,16911,16911,15887,591,591,591
591,591,591,15375,14863,16399,591,591,591
591,591,591,17423,16399,16399,591,591,591
591,591,591,17935,14863,14863,591,591,591
591,591,591,15887,16911,14863,591,591,591
