pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
2357,3087,17935,4623,4623,18447,6159,6159,20495
2352,3087,17935,4623,4623,18447,6159,6159,20495
2356,3087,17935,4623,4623,18447,6159,6159,20495
2352,3087,17423,4879,4879,18447,6671,6159,20495
2353,3087,17935,4879,4879,18447,6671,6159,20495
2362,3087,17935,4879,4879,18447,6671,6159,20495
2560,3087,17935,5131,4879,18447,6671,6159,20495
2560,3087,17935,5135,4879,18447,6671,6159,20495
2560,3087,17935,5131,4879,18447,6671,6159,20495
2565,3339,17935,5131,4879,18447,6671,6159,20495
2565,3343,17935,5135,4879,18447,6671,6159,20495
2567,3343,17935,5135,4879,18447,6671,6159,20495
2571,3343,17935,5135,4879,18447,6671,6159,20495
2567,3343,17935,5133,4879,18447,6671,6159,20495
2571,3343,17935,5135,4879,18447,6927,6159,20495
2573,3343,17935,5135,4879,18447,6927,6159,20495
2571,3343,17935,5135,4879,18447,6671,6159,20495
2575,3343,17935,5135,5125,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,5125,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,6671,6159,20495
2565,3087,17935,4879,4623,18447,6159,6159,20495
2571,3343,17423,4879,4623,18447,6671,6159,20495
2575,3343,17935,5131,4879,18447,6671,6159,20495
2575,3343,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,5135,4879,18447,7183,6671,20495
2575,3343,17935,5135,5131,18447,7183,6671,20495
2575,3343,17935,5135,5135,18447,7183,6671,20495
2575,3343,17935,5135,5135,18447,7183,6671,20495
2575,3343,17935,5135,5135,18447,7183,6671,20495
2575,3584,17935,5135,5135,18447,7183,6671,20495
2575,3588,17935,5135,5135,18447,7183,6671,20495
2575,3584,17935,5135,5135,18447,7183,6671,20495
2575,3584,17935,5135,5135,18447,7183,6671,20495
2575,3588,17935,5135,5135,18447,7183,6671,20495
2575,3589,17935,5135,5135,18447,7183,6671,20495
2575,3589,17935,5135,5135,18447,7183,6671,20495
2816,3589,17935,5135,5135,18447,7183,6671,20495
2816,3595,17935,5135,5135,18447,7183,6671,20495
2816,3599,18447,5135,5135,19471,7183,6927,20495
2821,3599,17935,5135,5135,19471,7183,6927,20495
2827,3599,17935,5135,5135,19471,7183,6927,20495
2825,3599,18447,5135,5135,19471,7183,6927,20495
2827,3599,17935,5135,5135,19471,7183,6927,20495
2820,3599,18447,5135,5135,19471,7183,6927,20495
2825,3599,18447,5135,5135,19471,7183,6927,20495
2827,3599,18447,5135,5135,19471,7183,6671,20495
2821,3599,18447,5135,5135,19471,7183,6671,20495
2824,3599,17935,5135,5135,19471,7183,6671,20495
2820,3597,17935,5135,5135,19471,7183,6671,20495
2820,3599,17935,5135,5135,19471,7183,6671,20495
2820,3595,17935,5135,5135,19471,7183,6671,20495
2821,3597,17935,5135,5135,18447,7183,6671,20495
2825,3589,18447,5135,5135,18447,7183,6671,20495
2816,3595,17935,5135,5135,18447,7183,6671,20495
2820,3595,17935,5135,5131,18447,7183,6671,20495
2820,3584,17935,5135,5133,19471,7183,6671,20495
2816,3595,17935,5135,5131,19471,7183,6671,20495
2820,3589,18447,5135,5135,18447,7183,6671,20495
2816,3595,18447,5135,5131,18447,7183,6671,20495
2820,3589,18447,5135,5135,18447,7183,6671,20495
2820,3595,18447,5135,5131,19471,7183,6671,20495
2816,3589,18447,5135,5131,19471,7183,6671,20495
2825,3588,17935,5135,5125,18447,7183,6671,20495
2816,3584,17935,5135,4879,18447,6927,6159,20495
2575,3343,17935,4879,4623,18447,6671,6159,20495
2575,3343,17935,4879,4879,18447,6671,6159,20495
2816,3381,17935,5135,4879,18447,6927,6671,20495
2816,3584,17935,5135,4879,18447,7183,6671,20495
2820,3595,17935,5135,5131,18447,7183,6671,20495
2820,3591,17935,5135,5135,18447,7183,6671,20495
2820,3595,17935,5135,5135,18447,7183,6671,20495
2826,3599,17935,5135,5135,18447,7183,6671,20495
2825,3599,17935,5135,5135,18447,7183,6671,20495
2827,3599,17935,5135,5135,18447,7183,6671,20495
2829,3595,17935,5135,5135,18447,7183,6671,20495
2825,3599,17935,5135,5135,18447,7183,6671,20495
2827,3595,17935,5135,5135,18447,7183,6671,20495
2826,3599,17935,5135,5135,18447,7183,6671,20495
2827,3599,17935,5135,5135,18447,7183,6671,20495
2831,3599,17935,5135,5135,18447,7183,6671,20495
2831,3599,17935,5135,5135,18447,7183,6671,20495
2831,3599,17935,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6927,20495
2831,3599,18447,5135,5135,19471,7183,6671,20495
2831,3599,18447,5135,5135,18447,7183,6671,20495
2831,3599,17935,5135,5135,19471,7183,6671,20495
2831,3599,18447,5135,5135,19471,7183,6671,20495
2831,3599,18447,5135,5135,18447,7183,6671,20495
2831,3599,18447,5135,5131,18447,7183,6671,20495
2831,3597,17935,5135,5131,18447,7183,6671,20495
2831,3599,17935,5135,5131,19471,7183,6671,20495
2831,3599,18447,5135,5131,18447,7183,6671,20495
2831,3599,18447,5135,4879,18447,7183,6671,20495
2829,3599,17935,5135,5135,19471,7183,6671,20495
2831,3599,17935,5135,4879,18447,7183,6671,20495
2831,3599,17935,5135,5125,18447,7183,6671,20495
2827,3599,18447,5135,5125,18447,7183,6671,20495
2831,3599,18447,5135,5131,18447,7183,6671,20495
2831,3599,18447,5135,5125,18447,7183,6671,20495
2831,3599,18447,5135,4879,18447,7183,6671,20495
2831,3599,18447,5135,4879,18447,7183,6671,20495
2829,3599,18447,5135,4879,18447,6927,6159,20495
2820,3584,17935,4879,4623,18447,6671,6159,20495
2816,3343,17935,4879,4623,18447,6671,6159,20495
2821,3584,17935,5135,4879,18447,6927,6159,20495
2827,3595,17935,5135,4879,18447,7183,6671,20495
2821,3599,17935,5135,5125,18447,7183,6671,20495
2831,3599,17935,5135,5131,18447,7183,6671,20495
2831,3599,17935,5135,5131,18447,7183,6671,20495
2831,3599,17935,5135,5131,18447,7183,6671,20495
2831,3599,17935,5135,5135,18447,7183,6671,20495
2831,3599,17935,5135,5131,18447,7183,6671,20495
2831,3599,17935,5135,5131,18447,7183,6671,20495
