pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
224,192,224,156,112,140,176,128,274
224,192,224,156,112,138,176,128,272
224,192,224,156,112,136,176,128,272
224,192,224,153,112,136,173,128,272
224,192,222,156,112,136,176,128,272
221,192,224,152,112,136,172,128,272
217,192,224,152,112,136,169,128,272
216,192,224,152,112,136,168,128,272
216,192,220,152,112,136,168,128,272
216,192,218,152,112,136,160,128,272
216,192,216,152,112,133,162,128,272
216,192,216,152,112,133,160,128,272
213,192,216,149,112,133,160,128,272
213,192,216,146,112,128,160,128,272
208,192,216,144,112,128,160,128,272
208,192,213,144,112,128,160,128,272
208,192,224,144,112,142,160,128,280
216,160,238,150,96,144,165,121,277
192,224,208,142,120,128,160,128,256
202,181,240,144,105,146,160,126,288
234,165,217,160,96,133,176,124,266
192,202,213,130,120,137,160,128,272
221,176,220,156,98,141,165,122,272
217,196,192,156,117,124,164,128,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095
4084,4095,4095,4063,4095,4095,3850,4095,4000
3573,3658,4095,4095,4031,4095,3872,3808,4095
4095,4021,3082,4095,4063,3338,4095,4095,3466
3829,2528,2261,3808,2208,1888,3808,2208,2357
3914,1301,1504,3914,896,1024,1173,960,1546
832,885,826,570,517,490,608,544,890
677,501,544,448,288,288,458,285,544
448,384,442,282,208,233,282,192,434
373,381,330,220,189,178,208,153,336
357,274,253,214,144,137,192,128,240
224,192,192,136,104,112,144,112,224
206,176,176,128,96,105,136,104,222
192,160,160,120,92,104,128,104,216
176,154,160,112,88,104,128,98,208
176,152,160,112,88,104,128,104,208
168,144,156,112,88,104,128,104,216
162,144,160,112,88,109,128,104,216
160,144,160,112,92,112,128,108,224
160,144,160,120,96,112,136,112,224
162,144,160,120,96,112,136,112,224
168,152,160,120,96,117,142,112,224
172,152,160,128,96,120,144,112,240
176,152,169,128,96,120,144,120,240
176,156,176,128,96,124,144,120,240
176,160,176,128,104,128,152,120,248
176,160,176,128,104,128,152,122,248
176,160,184,130,104,128,156,128,256
184,160,184,136,104,128,160,128,256
184,160,192,137,108,128,160,128,256
186,160,192,140,109,128,160,128,256
192,168,192,144,112,128,160,128,256
192,173,192,144,112,130,160,128,272
192,176,192,144,112,136,160,128,272
192,176,192,144,112,136,160,128,272
192,176,206,144,112,136,168,128,272
192,176,208,144,112,140,170,128,272
192,176,208,152,112,140,176,130,272
192,184,208,152,112,140,176,133,272
196,184,208,152,112,144,176,136,280
208,184,208,153,112,144,176,136,280
208,184,216,153,112,144,176,136,280
208,188,216,156,116,144,176,136,288
208,192,216,157,120,144,176,136,288
208,192,216,160,120,144,176,136,288
208,192,220,160,120,144,176,140,288
208,192,224,160,120,144,176,140,288
208,192,224,160,120,144,176,140,288
208,192,224,160,120,144,184,140,288
208,192,224,160,120,144,184,140,288
216,192,224,160,120,144,184,140,288
216,192,224,160,120,144,184,140,288
216,192,224,160,120,144,184,144,288
216,192,224,160,120,144,184,144,288
216,192,224,160,120,144,184,144,288
216,192,224,160,120,144,184,144,288
216,192,224,160,120,146,184,144,288
220,192,224,160,120,149,184,144,288
220,192,224,160,120,152,184,144,288
222,192,224,160,120,152,185,144,288
224,192,224,160,120,152,188,144,288
224,200,234,160,120,152,188,144,288
224,206,236,160,122,152,190,144,288
224,208,240,160,122,152,190,144,288
224,208,240,160,122,152,192,144,288
224,208,240,160,125,152,192,144,288
224,208,240,160,125,152,192,144,304
224,208,240,160,124,152,192,144,304
224,208,240,160,126,152,192,144,304
224,208,240,160,125,152,192,144,304
224,208,240,160,126,152,192,144,304
224,208,240,160,128,152,192,144,304
224,208,240,160,126,152,192,144,304
224,208,240,162,128,152,192,144,304
224,208,240,168,126,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,169,128,152,192,144,304
224,208,240,169,128,152,192,144,304
224,208,240,170,128,152,192,144,304
224,208,240,169,128,153,192,144,304
224,208,240,168,128,152,192,144,304
224,208,240,172,128,152,192,144,304
224,208,242,172,128,153,192,144,304
224,208,242,170,128,153,192,144,304
224,208,248,170,128,154,192,144,304
224,208,248,173,128,152,192,144,304
224,208,248,173,128,154,192,144,304
