pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9
713,655,783,719,591,628,901,779,783,591,591,591,591,591,591,591,591,591,591,591,3087,331,330,3087,330,330,3087,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
715,655,847,719,618,651,911,783,783,591,591,591,591,591,591,591,591,591,591,591,3087,330,330,3087,330,329,3343,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
708,655,847,719,628,655,911,783,885,591,591,591,591,591,591,591,591,591,591,591,3087,331,331,3279,352,360,3343,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,330,331,360
708,655,896,756,640,708,911,847,911,591,591,591,591,591,591,591,591,591,591,591,3343,329,330,3343,384,395,3471,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,329,330,395
704,655,901,768,647,719,975,847,911,591,591,591,591,591,591,591,591,591,591,591,3343,335,360,3343,399,432,3599,591,591,591,591,591,591,591,591,591,591,591,591,331,330,331,330,330,432
704,655,911,772,655,757,975,901,975,591,591,591,591,591,591,591,591,591,591,591,3471,370,384,3471,452,463,3599,591,591,591,591,591,591,591,591,591,591,591,591,331,591,591,330,335,463
704,655,911,779,655,779,975,911,975,591,591,591,591,591,591,591,591,591,591,591,3535,391,399,3599,463,496,3599,591,591,591,591,591,591,591,591,591,591,591,591,329,331,330,335,368,512
704,655,911,783,655,783,1039,911,1039,591,591,591,591,591,591,591,591,591,591,591,3599,399,433,3599,516,527,3855,591,591,591,591,591,591,591,591,591,331,331,591,330,331,331,360,385,527
704,655,911,783,655,783,1039,911,1039,591,591,591,591,591,591,591,591,591,331,330,3599,440,459,3599,527,527,3855,591,591,591,591,591,591,591,591,591,331,331,591,331,333,335,376,399,527
704,655,973,783,704,783,1039,975,1039,591,591,591,591,591,591,591,591,591,331,330,3599,461,463,3855,580,591,3983,591,591,591,591,591,591,591,591,591,330,330,330,330,352,360,394,432,591
708,655,975,783,709,847,1039,975,1103,591,591,591,591,591,591,591,591,591,591,591,3855,463,512,3855,591,624,4111,591,591,591,591,591,591,591,591,591,331,330,329,330,368,373,399,449,640
713,655,975,783,714,847,1039,975,1167,591,591,591,591,591,591,591,591,591,330,329,3855,512,527,3855,640,655,4111,591,591,591,591,591,591,591,591,591,330,330,331,335,384,388,432,463,655
